,MessageID,MessageType,MessageTimeLeft,MessageDelay,MessageRoute
0,82_1,Real,0.024446236530952424,"[0.024446236530952424, 2.271183002850923, 0]","[Client id: 82, ( id: 3, corrupt: False ), Client id: 59]"
1,21_1,Real,0.02697584581740525,"[0.02697584581740525, 2.4967584756631704, 0]","[Client id: 21, ( id: 5, corrupt: False ), Client id: 70]"
2,6_1,Real,0.03534820022819962,"[0.03534820022819962, 0.025476650492423498, 0]","[Client id: 6, ( id: 6, corrupt: False ), Client id: 37]"
3,32_1,Real,0.044026334627990035,"[0.044026334627990035, 0.019444712211663412, 0]","[Client id: 32, ( id: 8, corrupt: False ), Client id: 4]"
4,23_1,Real,0.050209806429634095,"[0.050209806429634095, 0.12351464491422721, 0]","[Client id: 23, ( id: 5, corrupt: False ), Client id: 36]"
5,45_1,Real,0.062761979638276,"[0.062761979638276, 0.12421229133194281, 0]","[Client id: 45, ( id: 4, corrupt: False ), Client id: 52]"
6,66_1,Real,0.06815782925879203,"[0.06815782925879203, 0.12256505834750747, 0]","[Client id: 66, ( id: 8, corrupt: False ), Client id: 5]"
7,77_1,Real,0.08993134412003667,"[0.08993134412003667, 0.9143181568141715, 0]","[Client id: 77, ( id: 8, corrupt: False ), Client id: 87]"
8,64_1,Real,0.09061407451895526,"[0.09061407451895526, 1.7308381641094022, 0]","[Client id: 64, ( id: 5, corrupt: False ), Client id: 8]"
9,34_1,Real,0.10080433516026224,"[0.10080433516026224, 0.08509842152910373, 0]","[Client id: 34, ( id: 9, corrupt: False ), Client id: 82]"
10,66_2,Real,0.10430379429725442,"[0.036145965038462395, 2.0873822450134836, 0]","[Client id: 66, ( id: 9, corrupt: False ), Client id: 41]"
11,52_1,Real,0.10635573083232326,"[0.10635573083232326, 0.45344539568992664, 0]","[Client id: 52, ( id: 1, corrupt: False ), Client id: 31]"
12,17_1,Real,0.1131839798235486,"[0.1131839798235486, 0.3679716046369673, 0]","[Client id: 17, ( id: 3, corrupt: False ), Client id: 40]"
13,82_2,Real,0.1134805320688024,"[0.08903429553784999, 2.128030162557337, 0]","[Client id: 82, ( id: 3, corrupt: False ), Client id: 53]"
14,41_1,Real,0.11582388529989349,"[0.11582388529989349, 0.569323168427598, 0]","[Client id: 41, ( id: 9, corrupt: False ), Client id: 11]"
15,6_2,Real,0.11709243183689039,"[0.08174423160869076, 0.4390199360444499, 0]","[Client id: 6, ( id: 3, corrupt: False ), Client id: 27]"
16,71_1,Real,0.11710213399315435,"[0.11710213399315435, 1.2237866459252393, 0]","[Client id: 71, ( id: 5, corrupt: False ), Client id: 65]"
17,63_1,Real,0.12202521392627452,"[0.12202521392627452, 0.6432480067233332, 0]","[Client id: 63, ( id: 9, corrupt: False ), Client id: 8]"
18,41_2,Real,0.12256564034226089,"[0.0067417550423674, 1.1985499576730314, 0]","[Client id: 41, ( id: 10, corrupt: False ), Client id: 68]"
19,31_1,Real,0.12331542898613657,"[0.12331542898613657, 3.0370332084998903, 0]","[Client id: 31, ( id: 10, corrupt: False ), Client id: 15]"
20,39_1,Real,0.13786403849876722,"[0.13786403849876722, 1.2386201492451805, 0]","[Client id: 39, ( id: 7, corrupt: False ), Client id: 77]"
21,35_1,Real,0.14042425909793113,"[0.14042425909793113, 1.3843235459826937, 0]","[Client id: 35, ( id: 7, corrupt: False ), Client id: 7]"
22,11_1,Real,0.14234717244236608,"[0.14234717244236608, 0.967153898466891, 0]","[Client id: 11, ( id: 7, corrupt: False ), Client id: 83]"
23,4_1,Real,0.1587779300603315,"[0.1587779300603315, 1.1443206857074868, 0]","[Client id: 4, ( id: 10, corrupt: False ), Client id: 71]"
24,39_2,Real,0.16697135695942017,"[0.029107318460652946, 1.1971552302508266, 0]","[Client id: 39, ( id: 8, corrupt: False ), Client id: 1]"
25,8_1,Real,0.17396013796322957,"[0.17396013796322957, 0.6276828554300021, 0]","[Client id: 8, ( id: 9, corrupt: False ), Client id: 78]"
26,18_1,Real,0.17442115304019246,"[0.17442115304019246, 0.16888130180820438, 0]","[Client id: 18, ( id: 7, corrupt: False ), Client id: 11]"
27,74_1,Real,0.18228860032588107,"[0.18228860032588107, 2.0770205666032577, 0]","[Client id: 74, ( id: 10, corrupt: False ), Client id: 98]"
28,10_1,Real,0.18700409914457328,"[0.18700409914457328, 1.2166194541821191, 0]","[Client id: 10, ( id: 10, corrupt: False ), Client id: 54]"
29,40_1,Real,0.2137764136718563,"[0.2137764136718563, 0.7015151189128216, 0]","[Client id: 40, ( id: 3, corrupt: False ), Client id: 38]"
30,49_1,Real,0.217957919437587,"[0.217957919437587, 1.1298434004943092, 0]","[Client id: 49, ( id: 5, corrupt: False ), Client id: 74]"
31,27_1,Real,0.23345835769516682,"[0.23345835769516682, 4.0538370500470196, 0]","[Client id: 27, ( id: 5, corrupt: False ), Client id: 13]"
32,93_1,Real,0.23775391892197792,"[0.23775391892197792, 0.45899857057398236, 0]","[Client id: 93, ( id: 3, corrupt: False ), Client id: 52]"
33,34_2,Real,0.23987120209573637,"[0.13906686693547413, 3.6064891082820294, 0]","[Client id: 34, ( id: 9, corrupt: False ), Client id: 75]"
34,59_1,Real,0.24312454014422524,"[0.24312454014422524, 0.5166975314763789, 0]","[Client id: 59, ( id: 7, corrupt: False ), Client id: 25]"
35,29_1,Real,0.24927280412827854,"[0.24927280412827854, 0.08023969413817979, 0]","[Client id: 29, ( id: 5, corrupt: False ), Client id: 75]"
36,93_2,Real,0.25055908037483365,"[0.01280516145285572, 1.4313503094991828, 0]","[Client id: 93, ( id: 8, corrupt: False ), Client id: 29]"
37,25_1,Real,0.2528117940544205,"[0.2528117940544205, 0.1427439552077454, 0]","[Client id: 25, ( id: 7, corrupt: False ), Client id: 8]"
38,5_1,Real,0.26124812082121973,"[0.26124812082121973, 2.925015734094446, 0]","[Client id: 5, ( id: 3, corrupt: False ), Client id: 68]"
39,48_1,Real,0.2854864239237697,"[0.2854864239237697, 1.865321930755376, 0]","[Client id: 48, ( id: 8, corrupt: False ), Client id: 95]"
40,79_1,Real,0.30887844726213826,"[0.30887844726213826, 0.35270937878061437, 0]","[Client id: 79, ( id: 1, corrupt: False ), Client id: 31]"
41,57_1,Real,0.32997965230314485,"[0.32997965230314485, 0.2349608062817082, 0]","[Client id: 57, ( id: 4, corrupt: False ), Client id: 90]"
42,97_1,Real,0.33965795293553325,"[0.33965795293553325, 3.3502202629161584, 0]","[Client id: 97, ( id: 10, corrupt: False ), Client id: 3]"
43,92_1,Real,0.34427664644005057,"[0.34427664644005057, 6.361834455898371, 0]","[Client id: 92, ( id: 5, corrupt: False ), Client id: 88]"
44,96_1,Real,0.36296615613280675,"[0.36296615613280675, 0.167909105461587, 0]","[Client id: 96, ( id: 10, corrupt: False ), Client id: 57]"
45,45_2,Real,0.38724020926651553,"[0.3244782296282395, 0.4958095805050177, 0]","[Client id: 45, ( id: 8, corrupt: False ), Client id: 0]"
46,91_1,Real,0.41321292783905517,"[0.41321292783905517, 0.5602047887800864, 0]","[Client id: 91, ( id: 3, corrupt: False ), Client id: 93]"
47,99_1,Real,0.42524465248082133,"[0.42524465248082133, 1.1634157188243832, 0]","[Client id: 99, ( id: 5, corrupt: False ), Client id: 55]"
48,31_2,Real,0.4405487182943612,"[0.31723328930822464, 1.7738057305607697, 0]","[Client id: 31, ( id: 4, corrupt: False ), Client id: 66]"
49,94_1,Real,0.4420709306908252,"[0.4420709306908252, 0.09539632703307767, 0]","[Client id: 94, ( id: 9, corrupt: False ), Client id: 57]"
50,91_2,Real,0.44592417198994116,"[0.03271124415088597, 1.5520037839375598, 0]","[Client id: 91, ( id: 4, corrupt: False ), Client id: 45]"
51,0_1,Real,0.4583604274441083,"[0.4583604274441083, 0.03550965285229547, 0]","[Client id: 0, ( id: 6, corrupt: False ), Client id: 35]"
52,73_1,Real,0.46060980780310745,"[0.46060980780310745, 1.4833420870274612, 0]","[Client id: 73, ( id: 6, corrupt: False ), Client id: 86]"
53,74_2,Real,0.4820358061489223,"[0.2997472058230412, 1.3243818404086984, 0]","[Client id: 74, ( id: 9, corrupt: False ), Client id: 8]"
54,7_1,Real,0.494053329113215,"[0.494053329113215, 1.0627418202922827, 0]","[Client id: 7, ( id: 8, corrupt: False ), Client id: 8]"
55,66_3,Real,0.4958918782484525,"[0.3915880839511981, 0.3080954475996862, 0]","[Client id: 66, ( id: 3, corrupt: False ), Client id: 81]"
56,75_1,Real,0.5149519568798278,"[0.5149519568798278, 0.2663189885337848, 0]","[Client id: 75, ( id: 6, corrupt: False ), Client id: 10]"
57,12_1,Real,0.5249582729544456,"[0.5249582729544456, 0.1363577475584858, 0]","[Client id: 12, ( id: 6, corrupt: False ), Client id: 15]"
58,74_3,Real,0.526581495567873,"[0.04454568941895079, 1.0714353958995255, 0]","[Client id: 74, ( id: 5, corrupt: False ), Client id: 84]"
59,49_2,Real,0.5625113285442983,"[0.3445534091067113, 2.701721177300338, 0]","[Client id: 49, ( id: 5, corrupt: False ), Client id: 81]"
60,32_2,Real,0.580393231801459,"[0.536366897173469, 1.0337202767464617, 0]","[Client id: 32, ( id: 10, corrupt: False ), Client id: 63]"
61,17_2,Real,0.5929126784266863,"[0.4797286986031377, 0.045683029769218696, 0]","[Client id: 17, ( id: 7, corrupt: False ), Client id: 46]"
62,90_1,Real,0.6013854921236648,"[0.6013854921236648, 1.3484744676970717, 0]","[Client id: 90, ( id: 10, corrupt: False ), Client id: 7]"
63,32_3,Real,0.6083978823871563,"[0.028004650585697375, 0.12652206681860068, 0]","[Client id: 32, ( id: 5, corrupt: False ), Client id: 26]"
64,20_1,Real,0.6172406868058526,"[0.6172406868058526, 0.10111427986800578, 0]","[Client id: 20, ( id: 2, corrupt: False ), Client id: 98]"
65,64_2,Real,0.6266464066541215,"[0.5360323321351662, 0.36874255943258705, 0]","[Client id: 64, ( id: 4, corrupt: False ), Client id: 83]"
66,47_1,Real,0.6276333036883793,"[0.6276333036883793, 1.3045155880908381, 0]","[Client id: 47, ( id: 2, corrupt: False ), Client id: 29]"
67,21_2,Real,0.6465708386566501,"[0.6195949928392449, 0.18171919551950183, 0]","[Client id: 21, ( id: 1, corrupt: False ), Client id: 79]"
68,2_1,Real,0.6543399125215187,"[0.6543399125215187, 0.6974752796503634, 0]","[Client id: 2, ( id: 9, corrupt: False ), Client id: 46]"
69,67_1,Real,0.6568518424190642,"[0.6568518424190642, 0.024148707063279953, 0]","[Client id: 67, ( id: 3, corrupt: False ), Client id: 57]"
70,94_2,Real,0.6628943642376357,"[0.2208234335468105, 1.4122249946681078, 0]","[Client id: 94, ( id: 1, corrupt: False ), Client id: 70]"
71,18_2,Real,0.6723527455611814,"[0.49793159252098895, 3.1403435756576337, 0]","[Client id: 18, ( id: 7, corrupt: False ), Client id: 67]"
72,97_2,Real,0.7084092383640812,"[0.36875128542854796, 0.36289824715753716, 0]","[Client id: 97, ( id: 7, corrupt: False ), Client id: 39]"
73,1_1,Real,0.7160414158940238,"[0.7160414158940238, 0.08450566139732367, 0]","[Client id: 1, ( id: 5, corrupt: False ), Client id: 21]"
74,2_2,Real,0.7381823660030663,"[0.08384245348154766, 0.17348901268402966, 0]","[Client id: 2, ( id: 7, corrupt: False ), Client id: 36]"
75,72_1,Real,0.7437772599703821,"[0.7437772599703821, 0.5888492783960411, 0]","[Client id: 72, ( id: 8, corrupt: False ), Client id: 61]"
76,7_2,Real,0.7615942228952448,"[0.2675408937820299, 1.3165785498015166, 0]","[Client id: 7, ( id: 5, corrupt: False ), Client id: 37]"
77,65_1,Real,0.7671421694276166,"[0.7671421694276166, 0.16952702624610808, 0]","[Client id: 65, ( id: 2, corrupt: False ), Client id: 60]"
78,7_3,Real,0.7752555974814592,"[0.013661374586214404, 1.8119017561327238, 0]","[Client id: 7, ( id: 1, corrupt: False ), Client id: 35]"
79,0_2,Real,0.804534819703413,"[0.34617439225930474, 0.9631913296936863, 0]","[Client id: 0, ( id: 7, corrupt: False ), Client id: 40]"
80,62_1,Real,0.8108004858922151,"[0.8108004858922151, 0.13461427409901758, 0]","[Client id: 62, ( id: 6, corrupt: False ), Client id: 98]"
81,8_2,Real,0.8121256442328963,"[0.6381655062696668, 0.1218768709469328, 0]","[Client id: 8, ( id: 8, corrupt: False ), Client id: 60]"
82,73_2,Real,0.8440014488092391,"[0.38339164100613166, 0.15829670299848891, 0]","[Client id: 73, ( id: 3, corrupt: False ), Client id: 41]"
83,40_2,Real,0.859894232246767,"[0.6461178185749107, 0.5259350164386704, 0]","[Client id: 40, ( id: 4, corrupt: False ), Client id: 8]"
84,64_3,Real,0.8689716558930758,"[0.24232524923895432, 0.0978848142117591, 0]","[Client id: 64, ( id: 10, corrupt: False ), Client id: 53]"
85,47_2,Real,0.8831637379337889,"[0.2555304342454095, 0.315922424071256, 0]","[Client id: 47, ( id: 9, corrupt: False ), Client id: 1]"
86,18_3,Real,0.8892159602548867,"[0.2168632146937053, 1.748346310591503, 0]","[Client id: 18, ( id: 10, corrupt: False ), Client id: 23]"
87,5_2,Real,0.8953116512935663,"[0.6340635304723465, 0.927243351305206, 0]","[Client id: 5, ( id: 3, corrupt: False ), Client id: 88]"
88,85_1,Real,0.8993305357346857,"[0.8993305357346857, 1.3438813509893728, 0]","[Client id: 85, ( id: 2, corrupt: False ), Client id: 59]"
89,24_1,Real,0.9023003123544602,"[0.9023003123544602, 0.6599310701517996, 0]","[Client id: 24, ( id: 8, corrupt: False ), Client id: 84]"
90,71_2,Real,0.9068888130307957,"[0.7897866790376413, 2.1258072999330575, 0]","[Client id: 71, ( id: 4, corrupt: False ), Client id: 32]"
91,89_1,Real,0.915297818207439,"[0.915297818207439, 0.1982187837560723, 0]","[Client id: 89, ( id: 2, corrupt: False ), Client id: 20]"
92,15_1,Real,0.9383446132200559,"[0.9383446132200559, 2.1233398989724175, 0]","[Client id: 15, ( id: 3, corrupt: False ), Client id: 84]"
93,71_3,Real,0.9473296330893739,"[0.04044082005857817, 1.1193055456239867, 0]","[Client id: 71, ( id: 5, corrupt: False ), Client id: 96]"
94,65_2,Real,0.9658470943798838,"[0.19870492495226721, 0.30831916140244153, 0]","[Client id: 65, ( id: 7, corrupt: False ), Client id: 54]"
95,77_2,Real,0.9679463068584551,"[0.8780149627384184, 1.4976501388171095, 0]","[Client id: 77, ( id: 4, corrupt: False ), Client id: 41]"
96,45_3,Real,0.9704282136525981,"[0.5831880043860825, 3.5927953570765467, 0]","[Client id: 45, ( id: 3, corrupt: False ), Client id: 20]"
97,60_1,Real,0.977478724048072,"[0.977478724048072, 0.6500454965167652, 0]","[Client id: 60, ( id: 4, corrupt: False ), Client id: 96]"
98,0_3,Real,0.9803921342987328,"[0.17585731459531986, 1.1291920727064564, 0]","[Client id: 0, ( id: 10, corrupt: False ), Client id: 64]"
99,7_4,Real,0.9872570370452263,"[0.21200143956376707, 0.6464604574988062, 0]","[Client id: 7, ( id: 5, corrupt: False ), Client id: 87]"
100,5_3,Real,0.9969340323347309,"[0.10162238104116458, 1.5752695926103213, 0]","[Client id: 5, ( id: 10, corrupt: False ), Client id: 80]"
101,69_1,Real,1.0188703193714068,"[1.0188703193714068, 1.0260389923629067, 0]","[Client id: 69, ( id: 1, corrupt: False ), Client id: 11]"
102,86_1,Real,1.0394898464754203,"[1.0394898464754203, 0.6577054924255947, 0]","[Client id: 86, ( id: 2, corrupt: False ), Client id: 55]"
103,39_3,Real,1.0398102644360674,"[0.8728389074766473, 0.46991464748304773, 0]","[Client id: 39, ( id: 5, corrupt: False ), Client id: 69]"
104,98_1,Real,1.0416060639995541,"[1.0416060639995541, 0.0766594158855836, 0]","[Client id: 98, ( id: 2, corrupt: False ), Client id: 82]"
105,25_2,Real,1.0510344884837557,"[0.7982226944293351, 0.9377444520086774, 0]","[Client id: 25, ( id: 4, corrupt: False ), Client id: 22]"
106,1_2,Real,1.0567373300473326,"[0.34069591415330885, 0.5715359866561177, 0]","[Client id: 1, ( id: 9, corrupt: False ), Client id: 64]"
107,0_4,Real,1.0571112427904028,"[0.07671910849167006, 0.44074802202004637, 0]","[Client id: 0, ( id: 4, corrupt: False ), Client id: 92]"
108,9_1,Real,1.0640449194279542,"[1.0640449194279542, 1.6482969687673734, 0]","[Client id: 9, ( id: 7, corrupt: False ), Client id: 43]"
109,91_3,Real,1.0710939630874172,"[0.625169791097476, 0.3636161400598244, 0]","[Client id: 91, ( id: 8, corrupt: False ), Client id: 82]"
110,85_2,Real,1.095899682993322,"[0.19656914725863645, 1.9386206763137759, 0]","[Client id: 85, ( id: 1, corrupt: False ), Client id: 72]"
111,98_2,Real,1.0999232732968458,"[0.05831720929729162, 0.17254815924777253, 0]","[Client id: 98, ( id: 2, corrupt: False ), Client id: 22]"
112,8_3,Real,1.1132461580896713,"[0.301120513856775, 0.09607708440261939, 0]","[Client id: 8, ( id: 4, corrupt: False ), Client id: 91]"
113,94_3,Real,1.1145759596354794,"[0.4516815953978438, 0.027877090744236444, 0]","[Client id: 94, ( id: 5, corrupt: False ), Client id: 88]"
114,43_1,Real,1.1236056495052844,"[1.1236056495052844, 0.3758259031927357, 0]","[Client id: 43, ( id: 3, corrupt: False ), Client id: 39]"
115,22_1,Real,1.1389325727722601,"[1.1389325727722601, 0.49707413459968364, 0]","[Client id: 22, ( id: 5, corrupt: False ), Client id: 24]"
116,64_4,Real,1.145484496559857,"[0.2765128406667813, 0.15318040026252386, 0]","[Client id: 64, ( id: 5, corrupt: False ), Client id: 8]"
117,65_3,Real,1.1626529468810591,"[0.19680585250117535, 0.04097321731721294, 0]","[Client id: 65, ( id: 7, corrupt: False ), Client id: 43]"
118,14_1,Real,1.1730480354825112,"[1.1730480354825112, 0.9080116666850407, 0]","[Client id: 14, ( id: 7, corrupt: False ), Client id: 82]"
119,45_4,Real,1.1738605882208843,"[0.20343237456828614, 0.20870889429395142, 0]","[Client id: 45, ( id: 10, corrupt: False ), Client id: 77]"
120,62_2,Real,1.1770216740554524,"[0.36622118816323734, 0.016590081119977604, 0]","[Client id: 62, ( id: 3, corrupt: False ), Client id: 42]"
121,65_4,Real,1.1773127619583446,"[0.014659815077285346, 1.026835119870844, 0]","[Client id: 65, ( id: 4, corrupt: False ), Client id: 29]"
122,28_1,Real,1.1913025861918027,"[1.1913025861918027, 0.0015424244872099507, 0]","[Client id: 28, ( id: 7, corrupt: False ), Client id: 22]"
123,79_2,Real,1.1920225050725721,"[0.8831440578104339, 1.4851832617868173, 0]","[Client id: 79, ( id: 9, corrupt: False ), Client id: 11]"
124,37_1,Real,1.1970741075803204,"[1.1970741075803204, 0.495425604155318, 0]","[Client id: 37, ( id: 3, corrupt: False ), Client id: 80]"
125,61_1,Real,1.1979493441292983,"[1.1979493441292983, 1.2481137550637031, 0]","[Client id: 61, ( id: 2, corrupt: False ), Client id: 21]"
126,78_1,Real,1.2229569547446553,"[1.2229569547446553, 0.32460718355405516, 0]","[Client id: 78, ( id: 2, corrupt: False ), Client id: 56]"
127,96_2,Real,1.2239869643336265,"[0.8610208082008197, 0.09487442919757352, 0]","[Client id: 96, ( id: 9, corrupt: False ), Client id: 27]"
128,20_2,Real,1.23910149783514,"[0.6218608110292875, 0.9905413331986537, 0]","[Client id: 20, ( id: 4, corrupt: False ), Client id: 62]"
129,4_2,Real,1.2464866322099806,"[1.087708702149649, 0.3314601659518384, 0]","[Client id: 4, ( id: 9, corrupt: False ), Client id: 42]"
130,37_2,Real,1.2475734426288831,"[0.05049933504856284, 0.0890601270407094, 0]","[Client id: 37, ( id: 3, corrupt: False ), Client id: 4]"
131,97_3,Real,1.2494905027669523,"[0.5410812644028712, 1.1899078768649405, 0]","[Client id: 97, ( id: 9, corrupt: False ), Client id: 74]"
132,78_2,Real,1.2511621401708306,"[0.02820518542617524, 0.6535337993869453, 0]","[Client id: 78, ( id: 9, corrupt: False ), Client id: 8]"
133,85_3,Real,1.2610545889329612,"[0.16515490593963902, 0.12378426737273371, 0]","[Client id: 85, ( id: 5, corrupt: False ), Client id: 45]"
134,12_2,Real,1.2769846401385099,"[0.7520263671840642, 4.086925079314282, 0]","[Client id: 12, ( id: 5, corrupt: False ), Client id: 2]"
135,15_2,Real,1.3040694837588753,"[0.36572487053881936, 0.8044482370376885, 0]","[Client id: 15, ( id: 7, corrupt: False ), Client id: 25]"
136,31_3,Real,1.3067535377256003,"[0.8662048194312392, 0.07167241042678954, 0]","[Client id: 31, ( id: 1, corrupt: False ), Client id: 66]"
137,3_1,Real,1.3068200670756644,"[1.3068200670756644, 0.2665120251779799, 0]","[Client id: 3, ( id: 3, corrupt: False ), Client id: 15]"
138,36_1,Real,1.3136691561994875,"[1.3136691561994875, 2.4313401338217047e-05, 0]","[Client id: 36, ( id: 7, corrupt: False ), Client id: 55]"
139,74_4,Real,1.315145864459864,"[0.788564368891991, 0.08028880097631033, 0]","[Client id: 74, ( id: 6, corrupt: False ), Client id: 59]"
140,70_1,Real,1.3160572882375565,"[1.3160572882375565, 3.2012750181152705, 0]","[Client id: 70, ( id: 2, corrupt: False ), Client id: 44]"
141,85_4,Real,1.317904521254397,"[0.0568499323214358, 0.1253696338544168, 0]","[Client id: 85, ( id: 3, corrupt: False ), Client id: 57]"
142,32_4,Real,1.3315393550732044,"[0.723141472686048, 1.788882415601259, 0]","[Client id: 32, ( id: 3, corrupt: False ), Client id: 51]"
143,36_2,Real,1.3383908825305766,"[0.024721726331089038, 0.9289146500303039, 0]","[Client id: 36, ( id: 8, corrupt: False ), Client id: 97]"
144,6_3,Real,1.3533056630378884,"[1.236213231200998, 0.867095595792977, 0]","[Client id: 6, ( id: 4, corrupt: False ), Client id: 91]"
145,23_2,Real,1.3789439128445964,"[1.3287341064149623, 0.2046603420460254, 0]","[Client id: 23, ( id: 5, corrupt: False ), Client id: 81]"
146,40_3,Real,1.3873929916387482,"[0.5274987593919811, 2.336760113019254, 0]","[Client id: 40, ( id: 5, corrupt: False ), Client id: 83]"
147,87_1,Real,1.3942913154313665,"[1.3942913154313665, 0.2812087521655738, 0]","[Client id: 87, ( id: 5, corrupt: False ), Client id: 62]"
148,73_3,Real,1.3967804697609345,"[0.5527790209516954, 0.4607969346852498, 0]","[Client id: 73, ( id: 5, corrupt: False ), Client id: 58]"
149,73_4,Real,1.4004746131037336,"[0.003694143342799151, 1.1929268814926322, 0]","[Client id: 73, ( id: 7, corrupt: False ), Client id: 24]"
150,32_5,Real,1.4141059483193454,"[0.08256659324614099, 2.223434114104483, 0]","[Client id: 32, ( id: 3, corrupt: False ), Client id: 7]"
151,10_2,Real,1.4142572695365927,"[1.2272531703920193, 0.7269083648937315, 0]","[Client id: 10, ( id: 5, corrupt: False ), Client id: 29]"
152,69_2,Real,1.4312858079668005,"[0.4124154885953936, 1.657647122321704, 0]","[Client id: 69, ( id: 7, corrupt: False ), Client id: 25]"
153,63_2,Real,1.438375877599651,"[1.3163506636733764, 0.32793682373440386, 0]","[Client id: 63, ( id: 10, corrupt: False ), Client id: 79]"
154,76_1,Real,1.442156058974126,"[1.442156058974126, 0.6492718280057596, 0]","[Client id: 76, ( id: 4, corrupt: False ), Client id: 93]"
155,14_2,Real,1.448499505451863,"[0.2754514699693518, 0.08222616495742682, 0]","[Client id: 14, ( id: 10, corrupt: False ), Client id: 9]"
156,20_3,Real,1.452429137941457,"[0.21332764010631686, 0.5629342630641172, 0]","[Client id: 20, ( id: 10, corrupt: False ), Client id: 54]"
157,36_3,Real,1.452672515718656,"[0.11428163318807932, 0.8122406192761338, 0]","[Client id: 36, ( id: 9, corrupt: False ), Client id: 14]"
158,80_1,Real,1.457633743476288,"[1.457633743476288, 1.6124488774046848, 0]","[Client id: 80, ( id: 5, corrupt: False ), Client id: 79]"
159,11_2,Real,1.4768944357766483,"[1.334547263334282, 0.1006491638178147, 0]","[Client id: 11, ( id: 2, corrupt: False ), Client id: 23]"
160,54_1,Real,1.4843163037935403,"[1.4843163037935403, 0.6631999711540323, 0]","[Client id: 54, ( id: 8, corrupt: False ), Client id: 11]"
161,78_3,Real,1.5004612483432627,"[0.2492991081724321, 0.4022032952758247, 0]","[Client id: 78, ( id: 10, corrupt: False ), Client id: 19]"
162,85_5,Real,1.529578617912026,"[0.2116740966576291, 0.30913693950730003, 0]","[Client id: 85, ( id: 1, corrupt: False ), Client id: 33]"
163,21_3,Real,1.5382095281690162,"[0.891638689512366, 1.3846989086278212, 0]","[Client id: 21, ( id: 10, corrupt: False ), Client id: 19]"
164,78_4,Real,1.554759281473606,"[0.05429803313034339, 2.154977840099937, 0]","[Client id: 78, ( id: 5, corrupt: False ), Client id: 99]"
165,0_5,Real,1.559789147296524,"[0.5026779045061212, 0.04732677107262985, 0]","[Client id: 0, ( id: 8, corrupt: False ), Client id: 46]"
166,24_2,Real,1.5704276430409272,"[0.668127330686467, 0.8007599254054603, 0]","[Client id: 24, ( id: 6, corrupt: False ), Client id: 35]"
167,16_1,Real,1.5740362062020146,"[1.5740362062020146, 1.1074457992786446, 0]","[Client id: 16, ( id: 4, corrupt: False ), Client id: 1]"
168,53_1,Real,1.5758062952998497,"[1.5758062952998497, 0.6907576832478787, 0]","[Client id: 53, ( id: 1, corrupt: False ), Client id: 41]"
169,35_2,Real,1.6062832899766455,"[1.4658590308787143, 1.9200353589852646, 0]","[Client id: 35, ( id: 10, corrupt: False ), Client id: 96]"
170,89_2,Real,1.607778687474499,"[0.69248086926706, 1.0775274503205559, 0]","[Client id: 89, ( id: 9, corrupt: False ), Client id: 37]"
171,18_4,Real,1.6389600878569264,"[0.7497441276020397, 0.22860517097650884, 0]","[Client id: 18, ( id: 3, corrupt: False ), Client id: 6]"
172,48_2,Real,1.6546223373539588,"[1.369135913430189, 0.4594195793652959, 0]","[Client id: 48, ( id: 9, corrupt: False ), Client id: 84]"
173,62_3,Real,1.655980828702931,"[0.4789591546474785, 0.5154149738649603, 0]","[Client id: 62, ( id: 8, corrupt: False ), Client id: 13]"
174,37_3,Real,1.6566999985364805,"[0.4091265559075974, 1.57381394729995, 0]","[Client id: 37, ( id: 5, corrupt: False ), Client id: 68]"
175,69_3,Real,1.6657662456623932,"[0.2344804376955927, 0.16331732021414774, 0]","[Client id: 69, ( id: 5, corrupt: False ), Client id: 26]"
176,81_1,Real,1.6685652927198924,"[1.6685652927198924, 0.026968256129453964, 0]","[Client id: 81, ( id: 8, corrupt: False ), Client id: 46]"
177,98_3,Real,1.685071080973573,"[0.585147807676727, 2.0274610449034984, 0]","[Client id: 98, ( id: 7, corrupt: False ), Client id: 14]"
178,83_1,Real,1.6947663908880406,"[1.6947663908880406, 0.5837196160241941, 0]","[Client id: 83, ( id: 3, corrupt: False ), Client id: 74]"
179,78_5,Real,1.6951389197630755,"[0.14037963828946953, 0.3949957609192963, 0]","[Client id: 78, ( id: 8, corrupt: False ), Client id: 81]"
180,3_2,Real,1.7021473533172613,"[0.39532728624159685, 0.16166472931949738, 0]","[Client id: 3, ( id: 3, corrupt: False ), Client id: 17]"
181,14_3,Real,1.7025462926788753,"[0.2540467872270123, 2.9128352300944, 0]","[Client id: 14, ( id: 9, corrupt: False ), Client id: 44]"
182,97_4,Real,1.7132198884818455,"[0.4637293857148931, 0.13268985786898724, 0]","[Client id: 97, ( id: 7, corrupt: False ), Client id: 95]"
183,0_6,Real,1.7231405191813696,"[0.16335137188484555, 0.4169961475653376, 0]","[Client id: 0, ( id: 4, corrupt: False ), Client id: 99]"
184,61_2,Real,1.7237767851162036,"[0.5258274409869053, 5.823905146325462, 0]","[Client id: 61, ( id: 4, corrupt: False ), Client id: 40]"
185,43_2,Real,1.7248316084614843,"[0.6012259589561998, 0.2898898330296133, 0]","[Client id: 43, ( id: 10, corrupt: False ), Client id: 87]"
186,89_3,Real,1.7424229643088522,"[0.13464427683435326, 3.7821970255985167, 0]","[Client id: 89, ( id: 4, corrupt: False ), Client id: 95]"
